Año,Región,Provincia,Comuna,Rubro,CIIU,Contaminante,Emision,Huso,latitud,longitud
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Reparación de maquinaria,"PM2.5, primary",0.36,19,-33.03771145,-71.58722001
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Reparación de maquinaria,"PM, primary",0.36,19,-33.03771145,-71.58722001
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de vinos,Nitrogen oxides (NOx),0.36,19,-33.37026736,-71.29456907
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de vinos,Nitrogen oxides (NOx),0.36,19,-33.37026736,-71.29456907
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Otras actividades de apoyo al transporte,Nitrogen oxides (NOx),0.36,19,-33.58622376,-71.58205702
"2,020",Valparaíso,San Antonio,Cartagena,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.36,19,-33.55247699,-71.59498597
"2,020",Valparaíso,Quillota,Quillota,Otras industrias manufactureras,"Fabricación de artículos de hormigón, cemento y yeso",Nitrogen oxides (NOx),0.36,19,-32.93142591,-71.30875465
"2,020",Valparaíso,Valparaíso,Casablanca,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.36,19,-33.32505072,-71.40011595
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Actividades de servicios vinculadas al transporte terrestre,Carbon dioxide,0.36,19,-32.9399681,-71.31494397
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Volatile organic compounds (VOC),0.36,19,-32.92439011,-71.50675531
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.36,19,-32.75008618,-70.70899845
"2,020",Valparaíso,San Antonio,Cartagena,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.36,19,-33.58235281,-71.60627527
"2,020",Valparaíso,Valparaíso,Puchuncaví,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.36,19,-32.64990855,-71.43401308
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,0.36,19,-32.95357683,-71.25174483
"2,020",Valparaíso,Los Andes,Calle Larga,Producción agropecuaria,Actividades poscosecha,Carbon monoxide,0.36,19,-32.85825172,-70.6395388
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio mayorista,"Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de gasfitería y calefacción",Carbon dioxide,0.35,19,-33.0457035,-71.60739881
"2,020",Valparaíso,Marga Marga,Limache,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.35,19,-32.99757651,-71.26751213
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.35,19,-32.75175944,-70.72903166
"2,020",Valparaíso,Petorca,Petorca,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.35,19,-32.25236884,-70.9318082
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Actividades de servicios vinculadas al transporte terrestre,Carbon dioxide,0.35,19,-32.9399681,-71.31494397
"2,020",Valparaíso,Petorca,La Ligua,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Nitrogen oxides (NOx),0.35,19,-32.44321824,-71.23707752
"2,020",Valparaíso,Valparaíso,Valparaíso,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.35,19,-33.1335547,-71.55765502
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,0.35,19,-32.93702893,-71.31637515
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.35,19,-32.93702893,-71.31637515
"2,020",Valparaíso,Valparaíso,Concón,"Industria química, de plástico y caucho",Fabricación de otros productos de caucho,Carbon dioxide,0.35,19,-32.95904621,-71.51014049
"2,020",Valparaíso,Valparaíso,Casablanca,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.35,19,-33.32329299,-71.40488818
"2,020",Valparaíso,Quillota,Calera,Comercio minorista,Otras actividades de venta al por menor en comercios no especializados,Nitrogen oxides (NOx),0.35,19,-32.78609678,-71.18992831
"2,020",Valparaíso,Valparaíso,Quintero,Pesca y acuicultura,Pesca marítima,Nitrogen oxides (NOx),0.35,19,-32.7776974,-71.5253454
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.35,19,-33.05424497,-71.49851382
"2,020",Valparaíso,Petorca,Cabildo,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.35,19,-32.51041161,-71.07350514
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio minorista,"Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados",Carbon dioxide,0.35,19,-33.04278607,-71.41934061
"2,020",Valparaíso,San Antonio,Santo Domingo,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.35,19,-33.89107243,-71.63321155
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Otras industrias manufactureras,Fundición de metales no ferrosos,Carbon monoxide,0.35,19,-32.79958061,-70.95446046
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de productos de tabaco,Nitrogen oxides (NOx),0.35,19,-33.314238,-71.40173977
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Producción agropecuaria,Cultivo de uva,Nitrogen oxides (NOx),0.35,19,-32.75908361,-70.71717578
"2,020",Valparaíso,Petorca,Zapallar,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.35,19,-32.55060866,-71.45989397
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Ammonia,0.35,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Marga Marga,Quilpué,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon monoxide,0.34,19,-33.03816221,-71.42620485
"2,020",Valparaíso,Marga Marga,Villa Alemana,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.34,19,-33.05801437,-71.38902537
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.34,19,-33.04390624,-71.42016351
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.34,19,-33.05671732,-71.58987477
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.34,19,-33.07139585,-71.42404343
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.34,19,-32.75895523,-70.72586185
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.34,19,-33.0470158,-71.60802634
"2,020",Valparaíso,San Antonio,Algarrobo,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.34,19,-33.35899775,-71.63640975
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.33,19,-32.77180753,-70.99369127
"2,020",Valparaíso,Valparaíso,Casablanca,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.33,19,-33.30645444,-71.42088742
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Producción agropecuaria,Actividades de apoyo a la agricultura,Carbon dioxide,0.33,19,-32.79962448,-70.69996117
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Volatile organic compounds (VOC),0.33,19,-32.92439011,-71.50675531
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,Carbon dioxide,0.33,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Antonio,Cartagena,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.33,19,-33.54710253,-71.60618485
"2,020",Valparaíso,Valparaíso,Quintero,Comercio mayorista,"Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos",Nitrogen oxides (NOx),0.33,19,-32.77788217,-71.49634971
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.33,19,-33.06564257,-71.56420072
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Enseñanza superior en universidades,Carbon monoxide,0.33,19,-33.0356145,-71.48551622
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,Nitrogen oxides (NOx),0.33,19,-33.05451284,-71.55777482
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,Nitrogen oxides (NOx),0.33,19,-33.05451284,-71.55777482
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica",Carbon dioxide,0.32,19,-33.05218044,-71.55719342
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon dioxide,0.32,19,-33.3142031,-71.41562469
"2,020",Valparaíso,Valparaíso,Concón,Otras industrias manufactureras,Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas,Carbon dioxide,0.32,19,-32.93156764,-71.4678129
"2,020",Valparaíso,Valparaíso,Concón,Otras industrias manufactureras,Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas,Carbon dioxide,0.32,19,-32.93156764,-71.4678129
"2,020",Valparaíso,Valparaíso,Concón,Otras industrias manufactureras,Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas,Carbon dioxide,0.32,19,-32.93156764,-71.4678129
"2,020",Valparaíso,Valparaíso,Puchuncaví,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,0.32,19,-32.75255771,-71.47931608
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,0.32,19,-33.1154591,-71.56945174
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.32,19,-32.89741853,-71.26503021
"2,020",Valparaíso,Valparaíso,Viña del Mar,"Industria química, de plástico y caucho","Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas",Carbon dioxide,0.32,19,-33.04467907,-71.51640097
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Minería,Extracción y procesamiento de cobre,Carbon dioxide,0.32,19,-32.77180753,-70.99369127
"2,020",Valparaíso,Marga Marga,Limache,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.32,19,-32.9871663,-71.27120473
"2,020",Valparaíso,Marga Marga,Villa Alemana,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.32,19,-33.04418963,-71.37162871
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon dioxide,0.32,19,-33.11329997,-71.56921742
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon dioxide,0.32,19,-33.11329997,-71.56921742
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.32,19,-33.04819644,-71.43923181
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Producción agropecuaria,Cultivo de frutas de pepita y de hueso,Carbon dioxide,0.32,19,-32.88116723,-70.91208701
"2,020",Valparaíso,Los Andes,Los Andes,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.32,19,-32.80724648,-70.6462439
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Nitrogen oxides (NOx),0.32,19,-32.98374552,-71.48887527
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Nitrogen oxides (NOx),0.32,19,-32.77448851,-71.49107824
"2,020",Valparaíso,San Antonio,Cartagena,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.32,19,-33.52455283,-71.60536787
"2,020",Valparaíso,San Antonio,Algarrobo,Otras actividades,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,0.32,19,-33.36857629,-71.67354748
"2,020",Valparaíso,Valparaíso,Quintero,Comercio mayorista,Venta al por mayor no especializada,Carbon monoxide,0.32,19,-32.76692083,-71.48165682
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Carbon monoxide,0.32,19,-32.98313901,-71.5016217
"2,020",Valparaíso,Los Andes,Los Andes,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,0.32,19,-32.82320726,-70.61497804
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de carreteras y líneas de ferrocarril,Carbon dioxide,0.32,19,-32.83974704,-70.54143066
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.32,19,-33.00998295,-71.54968157
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Otras industrias manufactureras,Fundición de metales no ferrosos,Carbon monoxide,0.32,19,-32.79958061,-70.95446046
"2,020",Valparaíso,Valparaíso,Concón,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon monoxide,0.32,19,-32.93045781,-71.4733207
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon dioxide,0.32,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Puchuncaví,Construcción,Construcción de carreteras y líneas de ferrocarril,Carbon monoxide,0.32,19,-32.74113399,-71.39892236
"2,020",Valparaíso,San Antonio,El Quisco,Otras actividades,Otras actividades de telecomunicaciones,Nitrogen oxides (NOx),0.32,19,-33.39859819,-71.69815738
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Nitrogen oxides (NOx),0.32,19,-32.77448851,-71.49107824
"2,020",Valparaíso,Petorca,Zapallar,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.32,19,-32.56153375,-71.44856426
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Nitrogen oxides (NOx),0.31,19,-32.77448851,-71.49107824
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.31,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Rinconada,Otras actividades,Actividades de juegos de azar y apuestas,Carbon monoxide,0.31,19,-32.92614836,-70.68082881
"2,020",Valparaíso,Valparaíso,Viña del Mar,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Nitrogen oxides (NOx),0.31,19,-33.05390424,-71.49886824
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.31,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.31,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.31,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon monoxide,0.31,19,-33.02947227,-71.54240762
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Sulfur dioxide,0.31,19,-32.93702893,-71.31637515
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de productos de tabaco,Carbon dioxide,0.31,19,-33.314238,-71.40173977
"2,020",Valparaíso,Quillota,Calera,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-32.78609678,-71.18992831
"2,020",Valparaíso,San Antonio,San Antonio,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-33.59165912,-71.61301907
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-32.75511135,-70.72599048
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-33.00112607,-71.51023
"2,020",Valparaíso,Marga Marga,Villa Alemana,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-33.0457996,-71.39964815
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-32.97187568,-71.53209045
"2,020",Valparaíso,Valparaíso,Concón,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-32.93201537,-71.52258138
"2,020",Valparaíso,Petorca,Zapallar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-32.63431367,-71.42348765
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-32.89610385,-71.24443132
"2,020",Valparaíso,Los Andes,Los Andes,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-32.83596662,-70.60397018
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.31,19,-33.13079459,-71.56646948
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.31,19,-32.89310217,-71.49138063
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.31,19,-32.81779996,-70.99024212
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Benzene,0.31,19,-33.32979213,-71.39191957
"2,020",Valparaíso,Los Andes,Rinconada,Otras actividades,Actividades de juegos de azar y apuestas,Carbon monoxide,0.31,19,-32.92614836,-70.68082881
"2,020",Valparaíso,Marga Marga,Villa Alemana,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.31,19,-33.04849351,-71.34046901
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,"PM10, primary",0.31,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,"PM2.5, primary",0.31,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,"PM, primary",0.31,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Petorca,La Ligua,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.3,19,-32.32084271,-71.38506391
"2,020",Valparaíso,Los Andes,Los Andes,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,0.3,19,-32.82320726,-70.61497804
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM10, primary",0.3,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM2.5, primary",0.3,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Transporte de carga marítimo y de cabotaje,Carbon monoxide,0.3,19,-33.03924983,-71.62577104
"2,020",Valparaíso,San Antonio,Santo Domingo,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.3,19,-33.89107243,-71.63321155
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,0.3,19,-32.9855103,-70.25692766
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Otros tipos de intermediación monetaria,Carbon dioxide,0.3,19,-33.04643692,-71.60854456
"2,020",Valparaíso,Los Andes,Rinconada,Otras actividades,Actividades de juegos de azar y apuestas,Carbon monoxide,0.3,19,-32.92614836,-70.68082881
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Otras industrias manufactureras,Fundición de metales no ferrosos,Ammonia,0.3,19,-32.79958061,-70.95446046
"2,020",Valparaíso,Quillota,Nogales,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.3,19,-32.73641273,-71.24568888
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.3,19,-33.02947227,-71.54240762
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Carbon monoxide,0.29,19,-32.98313901,-71.5016217
"2,020",Valparaíso,San Antonio,El Tabo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.29,19,-33.49727036,-71.63392784
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.29,19,-33.02450187,-71.54825877
"2,020",Valparaíso,Marga Marga,Limache,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.29,19,-33.00193301,-71.26596487
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Carbon monoxide,0.29,19,-32.98374552,-71.48887527
"2,020",Valparaíso,Valparaíso,Quintero,Otras industrias manufactureras,Fabricación de productos de hornos de coque,Nitrogen oxides (NOx),0.29,19,-32.913078,-71.503159
"2,020",Valparaíso,San Antonio,El Quisco,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.29,19,-33.38791823,-71.69217403
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Actividades de apoyo para la explotación de otras minas y canteras,Carbon dioxide,0.29,19,-32.83420803,-70.60325483
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de productos de tabaco,Carbon dioxide,0.29,19,-33.314238,-71.40173977
"2,020",Valparaíso,Marga Marga,Limache,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Carbon monoxide,0.29,19,-33.00412587,-71.26090546
"2,020",Valparaíso,Valparaíso,Viña del Mar,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.29,19,-33.01596681,-71.49364431
"2,020",Valparaíso,Petorca,La Ligua,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.29,19,-32.44677832,-71.30812455
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon monoxide,0.29,19,-33.02947227,-71.54240762
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Otras industrias manufactureras,Fundición de metales no ferrosos,"PM10, primary",0.28,19,-32.79958061,-70.95446046
"2,020",Valparaíso,Valparaíso,Casablanca,Otras actividades,Actividades de servicios vinculadas al transporte terrestre,Carbon dioxide,0.28,19,-33.40021865,-71.49817477
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.28,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.28,19,-33.0955005,-70.25441905
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Otras industrias manufactureras,Fundición de metales no ferrosos,"PM10, primary",0.28,19,-32.79958061,-70.95446046
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM, primary",0.28,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,"PM10, primary",0.28,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,"PM2.5, primary",0.28,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,"PM, primary",0.28,19,-32.76486898,-71.48281651
"2,020",Valparaíso,San Antonio,Algarrobo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.28,19,-33.37007377,-71.6910221
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Transporte de carga por carretera,Carbon monoxide,0.28,19,-33.13636907,-71.55627918
"2,020",Valparaíso,Valparaíso,Puchuncaví,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Nitrogen oxides (NOx),0.28,19,-32.7235006,-71.45798685
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.28,19,-33.01477933,-71.49260483
"2,020",Valparaíso,Petorca,Zapallar,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.28,19,-32.58648115,-71.44136072
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Mercury,0.28,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Mercury,0.28,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Mercury,0.28,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Mercury,0.28,19,-32.76486898,-71.48281651
